Tamil Nadu,Tiruvallur,Poondi,Tiruvallur(Periyakuppa,Tiruvallur,13.1416670,79.1416670,Dug Well,4.20
"",,,m),,,,,
Tamil Nadu,Tiruvallur,Sholavaram,Attanthanagal,Ennur Talaikuppam,13.2014000,80.1525000,Dug Well,3.50
Tamil Nadu,Tiruvallur,Sholavaram,Padiyanallur,Padiyanallur,13.2042000,80.1792000,Dug Well,1.90
Tamil Nadu,Tiruvallur,Thiruvalangadu,Panapakkam,Kanakammachatrm,13.2083000,79.7500000,Dug Well,2.25
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruvallur,Thiruvalangadu,Veeraragavapuram A,Tiruvalangadu,13.1250000,79.7667000,Dug Well,4.50
Tamil Nadu,Tiruvallur,Tiruthani,Cherukkanur,Tiruttani1,13.1417000,79.5417000,Bore Well,5.15
Tamil Nadu,Tiruvallur,Tiruthani,Dharanivaragapuram,Agoor,13.1897000,79.5831000,Bore Well,3.30
Tamil Nadu,Tiruvallur,Tiruthani,Tiruttani,Madam,13.1728000,79.6128000,Bore Well,1.60
Tamil Nadu,Tiruvallur,Tiruthani,Tiruttani,Poonimangadu,13.1750000,79.6083000,Bore Well,2.20
Tamil Nadu,Tiruvallur,Tiruthani,Tiruttani,Tiruttani,13.1875000,79.6083000,Dug Well,2.00
Tamil Nadu,Tiruvallur,Villivakkam,Koilpadagai,Kovilpathagai,13.1428000,80.0969000,Dug Well,2.20
Tamil Nadu,Tiruvallur,Villivakkam,Thirumullaivoyal,Annur Shankarnagar,13.1164000,80.1308000,Dug Well,2.80
Tamil Nadu,Tiruvallur,Villivakkam,Thirumullaivoyal,Chozambedu,13.1203000,80.1400000,Dug Well,1.35
Tamil Nadu,Tiruvallur,Villivakkam,Vellanur,Vellanur,13.1656000,80.1178000,Dug Well,2.00
Tamil Nadu,Tiruvannamalai,Anakkavoor,Veerambakkam,Melmakotturoad,12.5917000,79.6250000,Dug Well,1.60
Tamil Nadu,Tiruvannamalai,Chengam,Anathavadi,Anandavadi,12.2583000,78.6625000,Dug Well,6.90
Tamil Nadu,Tiruvannamalai,Chengam,Melravandavadi,Melravandavadi,12.2083000,78.7083000,Bore Well,3.00
Tamil Nadu,Tiruvannamalai,Chengam,Pachchal,Pachal,12.2667000,78.9417000,Dug Well,1.90
Tamil Nadu,Tiruvannamalai,Chengam,Thukkappatti,Chengum,12.2917000,78.7917000,Dug Well,6.10
Tamil Nadu,Tiruvannamalai,Chetput,Modaiyur,Modaiyur,12.5022000,79.2256000,Dug Well,2.40
Tamil Nadu,Tiruvannamalai,Cheyyar,Kodanagar(Barithipura,Cheyyar2,12.6583000,79.5333000,Dug Well,2.70
"",,,m)(Thiruvathur),,,,,
Tamil Nadu,Tiruvannamalai,Jawadu Malai,Kovilur,Jamunamarattur1,12.5944000,78.8889000,Dug Well,13.45
Tamil Nadu,Tiruvannamalai,Kalasapakkam,Elathur,Netchatramalai,12.4439000,79.0567000,Dug Well,4.00
Tamil Nadu,Tiruvannamalai,Kalasapakkam,Elathur,Netchatramalaikovil,12.4439000,79.0567000,Bore Well,1.60
"",,,,(Netchhat),,,,
Tamil Nadu,Tiruvannamalai,Pernamallur,Kannanoor,Chetpet1,12.4611000,79.3583000,Dug Well,3.40
Tamil Nadu,Tiruvannamalai,Pernamallur,Kolappalur,Kolappalur,12.5583000,79.3500000,Dug Well,1.70
Tamil Nadu,Tiruvannamalai,Pernamallur,Melpathi,Polur,12.5167000,79.5167000,Dug Well,5.00
Tamil Nadu,Tiruvannamalai,Pernamallur,Nalladisennai,Eendal,12.4361000,79.4181000,Bore Well,2.90
Tamil Nadu,Tiruvannamalai,Polur,Polur,Bagmarpet,12.5167000,79.1333000,Dug Well,4.90
Tamil Nadu,Tiruvannamalai,Polur,Puliyankuppam(Padave,Padaveedu,12.6586000,79.1150000,Dug Well,3.10
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Tiruvannamalai,Polur,Venmani,Venmani,12.5094000,79.1469000,Dug Well,3.00
Tamil Nadu,Tiruvannamalai,Pudupalayam,Karapattu,Pudupalayam,12.3611000,78.8792000,Bore Well,1.50
Tamil Nadu,Tiruvannamalai,Thandrampet,Se. Andapattu,Thanipadi,12.1083000,78.8375000,Dug Well,3.00
Tamil Nadu,Tiruvannamalai,Thandrampet,Thandarampattu,Thandarampattu,12.1542000,78.9458000,Dug Well,7.00
Tamil Nadu,Tiruvannamalai,Thiruvannamalai,Thiruvannamalai,Tiruvannamalai1,12.2250000,79.0667000,Dug Well,4.50
Tamil Nadu,Tiruvannamalai,Vandavasi,Biruthur,Vandavasi2,12.5000000,79.6333000,Dug Well,2.60
Tamil Nadu,Vellore,Anaicut,Vunai,Palligonda,12.9000000,78.9458000,Bore Well,7.67
Tamil Nadu,Vellore,Gudiyatham,Nellorepettai,Nellurpettai Dw,12.9444000,78.8439000,Dug Well,1.63
Tamil Nadu,Vellore,Gudiyatham,Sethuvandai,Sennarayanapalle,12.9578000,78.9103000,Dug Well,3.95
Tamil Nadu,Vellore,K.V.Kuppam,Palayakrishnapuram,Kv Kuppam,12.9611000,78.9800000,Bore Well,6.62
Tamil Nadu,Vellore,K.V.Kuppam,Veppanganeri,Veppaneri,12.9556000,78.9944000,Dug Well,4.25
Tamil Nadu,Vellore,Katpadi,Jabrapettai,Katpadi,12.9722000,79.1125000,Dug Well,4.00
Tamil Nadu,Vellore,Pernampattu,Machampattu,Machampattu,12.8667000,78.7083000,Dug Well,10.65
Tamil Nadu,Vellore,Vellore,Abdullapuram,Abdullapuram Dw,12.9133000,79.0856000,Dug Well,3.50
Tamil Nadu,Vellore,Vellore,Pennathur,Kesavapuram,12.8525000,79.1097000,Dug Well,3.30
Tamil Nadu,Villupuram,Gingee,Aalampoondi,Allampundi,12.2483000,79.3397000,Dug Well,1.45
Tamil Nadu,Villupuram,Gingee,Aalampoondi,Melporadikuppam,12.2500000,79.3317000,Dug Well,2.75
"",,,,Dw,,,,
Tamil Nadu,Villupuram,Gingee,Gingee,Gingee1,12.2500000,79.4167000,Bore Well,1.48
Tamil Nadu,Villupuram,Gingee,Sakkarapuram,Gingee2,12.2522000,79.4167000,Dug Well,3.99
Tamil Nadu,Villupuram,Kanai,Kanai,Kanai Pz,11.9550000,79.4183000,Bore Well,1.63
Tamil Nadu,Villupuram,Mailam,Kodima,Kodima Dw,12.1717000,79.5972000,Dug Well,2.60
Tamil Nadu,Villupuram,Mailam,Peramandoor,Gopalapuram Dw,12.2283000,79.5700000,Dug Well,8.00
"",,,East(Peramandoor,,,,,
"",,,West),,,,,
Tamil Nadu,Villupuram,Mailam,Thenpasiyar,Thenpasar,12.1922000,79.6261000,Dug Well,3.00
Tamil Nadu,Villupuram,Marakkanam,Annamputhur,Tehzbazar,12.1833000,79.6667000,Bore Well,2.22
Tamil Nadu,Villupuram,Marakkanam,Koonimedu,Kunimedu Pz,12.0944000,79.8928000,Bore Well,2.04
Tamil Nadu,Villupuram,Marakkanam,Kurumparam,Sathanur,12.2097000,79.8878000,Dug Well,2.10
Tamil Nadu,Villupuram,Marakkanam,Marakkanam (North),Marakkanam,12.2083000,79.9583000,Dug Well,3.50
Tamil Nadu,Villupuram,Marakkanam,Siruvadi,Siruvadi Dw,12.2047000,79.8439000,Dug Well,2.30
STATE/UT,DISTRICT,TEHSIL/BLOCK,VILLAGE NAME,SITE NAME,LATITUDE,LONGITUDE,WELL SITE TYPE,WATER
"",,NAME,,,,,,LEVEL
"",,,,,,,,(mbgl)
Tamil Nadu,Villupuram,Melmalayanur,Avalurpettai,Avalurpet-A,12.3347000,79.2458000,Dug Well,2.45
Tamil Nadu,Villupuram,Melmalayanur,Valathi,Arani,12.3500000,79.3500000,Dug Well,1.80
Tamil Nadu,Villupuram,Mugaiyur,Arakandanallur,Arakandanallur,11.9742000,79.2258000,Dug Well,2.07
Tamil Nadu,Villupuram,Olakkur,Annampakkam,Ollakkur,12.2889000,79.8008000,Dug Well,2.10
Tamil Nadu,Villupuram,Vallam,Vallam,Vallam Pz,12.2558000,79.5072000,Bore Well,3.96
Tamil Nadu,Villupuram,Vanur,Kiliyanur (East),Kiliyanur,12.1042000,79.7417000,Dug Well,1.90
Tamil Nadu,Villupuram,Vanur,Nallavur,Nallavurpudur Dw,12.1344000,79.7600000,Dug Well,3.90
Tamil Nadu,Villupuram,Vanur,Thirusitrampalam,Tiruchidrambalam,11.9917000,79.7833000,Dug Well,4.70
Tamil Nadu,Villupuram,Vikkiravandi,Aavadaiyarpattu,Vikravandi,12.0375000,79.5625000,Bore Well,2.23
Tamil Nadu,Virudhunagar,Aruppukottai,Aruppukkottai (W),Aruppukottai-W,9.5125000,78.0958000,Dug Well,4.85
Tamil Nadu,Virudhunagar,Aruppukottai,Kovilankulam,Palavanatham,9.5666700,78.0750000,Bore Well,5.02
Tamil Nadu,Virudhunagar,Kariayapatti,Aviyur,Aviyur Dw,9.7388900,78.1008000,Dug Well,3.26
Tamil Nadu,Virudhunagar,Rajapalayam,Cholapuram-,Choolapuram,9.3833300,77.5583000,Bore Well,3.21
"",,,1(Cholapuram-2),,,,,
Tamil Nadu,Virudhunagar,Rajapalayam,Kovilur,Devadanam1,9.3833300,77.4656000,Dug Well,3.23
Tamil Nadu,Virudhunagar,Rajapalayam,Sammandhapuram,Rajapalayam1,9.4625000,77.5417000,Dug Well,3.85
Tamil Nadu,Virudhunagar,Rajapalayam,Srivilliputtur,Ayyanarkoil Dw,9.5116700,77.4542000,Dug Well,7.20
Tamil Nadu,Virudhunagar,Sattur,Nenmeni,Nenmeni1,9.3250000,78.0083000,Bore Well,4.52
Tamil Nadu,Virudhunagar,Sivakasi,Erichanatham,Erichanatham,9.6333300,77.8167000,Dug Well,1.84
Tamil Nadu,Virudhunagar,Sivakasi,Sivakasi,Sivakasi2,9.4500000,77.7917000,Dug Well,2.67
Tamil Nadu,Virudhunagar,Sivakasi,Vadapatti,Vadapatti,9.5108300,77.7550000,Dug Well,6.93
Tamil Nadu,Virudhunagar,Srivilliputhur,Malli,Mullikulam,9.4986100,77.7000000,Dug Well,11.12
Tamil Nadu,Virudhunagar,Srivilliputhur,Malli,Mullikulam-V,9.4986100,77.7000000,Bore Well,5.66
Tamil Nadu,Virudhunagar,Srivilliputhur,Srivilliputtur,Srivilliputhur1,9.5000000,77.6333000,Dug Well,3.28
Tamil Nadu,Virudhunagar,Thiruchuli,Narthampatti,Kalloorani Dw,9.4638900,78.1650000,Dug Well,6.47
Tamil Nadu,Virudhunagar,Thiruchuli,Tiruchuli,Tamilpadi,9.5111100,78.1972000,Dug Well,4.90
Tamil Nadu,Virudhunagar,Vembakottai,Maraneri,Vilampatti,9.4169400,77.7506000,Dug Well,3.15
Tamil Nadu,Virudhunagar,Virudhunagar,Allampatti,Virudunagar,9.5833300,77.9542000,Dug Well,2.91
Tamil Nadu,Virudhunagar,Virudhunagar,Palavanatham,Palavanattam,9.5541700,78.0083000,Dug Well,7.81
